woj,pow,rok,keso,liczba_proc_nk_a,liczba_proc_nk_c,rodziny_wszczete,liczba_osob_ogol,liczba_osob_kobiety,liczba_osob_mezczyzni,liczba_osob_dzieci
warmińsko-mazurskie,piski,2018,302816013000,4,317.0,274.0,427.0,238.0,164.0,25.0
warmińsko-mazurskie,szczycieński,2018,302817022000,13,109.0,119.0,360.0,160.0,76.0,124.0
warmińsko-mazurskie,węgorzewski,2018,302819012000,1,45.0,41.0,120.0,54.0,29.0,37.0
wielkopolskie,chodzieski,2018,303001022000,17,59.0,81.0,394.0,138.0,95.0,161.0
wielkopolskie,czarnkowsko-trzcianecki,2018,203002000000,13,130.0,146.0,389.0,194.0,29.0,166.0
wielkopolskie,gnieźnieński,2018,303003023000,16,169.0,185.0,660.0,273.0,82.0,305.0
wielkopolskie,gostyński,2018,303004013000,13,75.0,93.0,145.0,62.0,40.0,43.0
wielkopolskie,grodziski,2018,303005012000,26,44.0,49.0,189.0,98.0,34.0,57.0
wielkopolskie,jarociński,2018,303006012000,18,87.0,147.0,368.0,168.0,50.0,150.0
wielkopolskie,kaliski,2018,303007012000,10,98.0,93.0,326.0,147.0,43.0,136.0
wielkopolskie,kolski,2018,303009022000,11,134.0,144.0,411.0,178.0,70.0,163.0
wielkopolskie,koniński,2018,303010013000,11,150.0,135.0,529.0,212.0,117.0,200.0
wielkopolskie,kościański,2018,303011023000,27,192.0,221.0,558.0,302.0,77.0,179.0
wielkopolskie,krotoszyński,2018,303012023000,31,81.0,109.0,423.0,191.0,38.0,194.0
wielkopolskie,kępiński,2018,303008012000,12,66.0,97.0,246.0,102.0,35.0,109.0
wielkopolskie,leszczyński,2018,303013012000,12,58.0,75.0,217.0,106.0,37.0,74.0
wielkopolskie,m. Kalisz,2018,253061011000,33,90.0,156.0,658.0,294.0,124.0,240.0
wielkopolskie,m. Konin,2018,253062011000,21,31.0,125.0,387.0,202.0,24.0,161.0
wielkopolskie,m. Leszno,2018,253063011000,0,64.0,116.0,186.0,110.0,20.0,56.0
wielkopolskie,m. Poznań,2018,253064011000,165,122.0,918.0,2442.0,1713.0,157.0,572.0
wielkopolskie,międzychodzki,2018,303014012000,11,73.0,62.0,236.0,112.0,47.0,77.0
wielkopolskie,nowotomyski,2018,303015012000,13,55.0,72.0,238.0,98.0,44.0,96.0
wielkopolskie,obornicki,2018,203016000000,16,39.0,88.0,182.0,87.0,7.0,88.0
wielkopolskie,ostrowski,2018,303017023000,37,359.0,323.0,1174.0,481.0,376.0,317.0
wielkopolskie,ostrzeszowski,2018,303018012000,19,45.0,46.0,177.0,76.0,20.0,81.0
wielkopolskie,pilski,2018,303019022000,19,284.0,422.0,614.0,407.0,59.0,148.0
wielkopolskie,pleszewski,2018,303020012000,9,63.0,118.0,296.0,142.0,11.0,143.0
wielkopolskie,poznański,2018,303021033000,158,535.0,736.0,2336.0,964.0,514.0,858.0
wielkopolskie,rawicki,2018,303022013000,11,102.0,94.0,234.0,129.0,52.0,53.0
wielkopolskie,szamotulski,2018,303024022000,38,84.0,118.0,421.0,167.0,92.0,162.0
wielkopolskie,słupecki,2018,303023022000,9,94.0,108.0,304.0,125.0,60.0,119.0
wielkopolskie,turecki,2018,303027022000,8,130.0,161.0,446.0,201.0,100.0,145.0
wielkopolskie,wolsztyński,2018,303029012000,11,63.0,56.0,240.0,77.0,77.0,86.0
wielkopolskie,wrzesiński,2018,303030012000,21,76.0,96.0,434.0,182.0,70.0,182.0
wielkopolskie,wągrowiecki,2018,303028022000,45,87.0,149.0,603.0,238.0,109.0,256.0
wielkopolskie,złotowski,2018,303031023000,8,121.0,124.0,422.0,198.0,32.0,192.0
wielkopolskie,średzki,2018,303025012000,58,97.0,82.0,365.0,211.0,60.0,94.0
wielkopolskie,śremski,2018,303026012000,29,50.0,66.0,316.0,117.0,14.0,185.0
zachodniopomorskie,białogardzki,2018,303201011000,10,55.0,47.0,280.0,126.0,68.0,86.0
zachodniopomorskie,choszczeński,2018,303202012000,7,97.0,138.0,166.0,94.0,47.0,25.0
zachodniopomorskie,drawski,2018,303203013000,17,142.0,199.0,270.0,176.0,74.0,20.0
zachodniopomorskie,goleniowski,2018,203204000000,34,84.0,133.0,233.0,95.0,62.0,76.0
zachodniopomorskie,gryficki,2018,303205012000,32,119.0,151.0,327.0,169.0,55.0,103.0
zachodniopomorskie,gryfiński,2018,303206012000,17,205.0,238.0,624.0,271.0,124.0,229.0
zachodniopomorskie,kamieński,2018,303207013000,18,57.0,69.0,235.0,131.0,44.0,60.0
zachodniopomorskie,koszaliński,2018,303209012000,33,76.0,95.0,251.0,101.0,79.0,71.0
zachodniopomorskie,kołobrzeski,2018,303208022000,36,20.0,37.0,243.0,113.0,46.0,84.0
zachodniopomorskie,m. Koszalin,2018,253261011000,36,127.0,183.0,644.0,226.0,191.0,227.0
zachodniopomorskie,m. Szczecin,2018,253262011000,65,1598.0,2036.0,299.0,159.0,21.0,119.0
zachodniopomorskie,m. Świnoujście,2018,253263011000,9,134.0,59.0,77.0,69.0,7.0,1.0
zachodniopomorskie,myśliborski,2018,303210013000,34,64.0,64.0,181.0,96.0,47.0,38.0
zachodniopomorskie,policki,2018,303211012000,14,63.0,79.0,408.0,331.0,48.0,29.0
zachodniopomorskie,pyrzycki,2018,303212012000,9,46.0,63.0,78.0,32.0,26.0,20.0
zachodniopomorskie,stargardzki,2018,303214023000,35,251.0,265.0,696.0,363.0,131.0,202.0
zachodniopomorskie,szczecinecki,2018,303215023000,42,103.0,101.0,517.0,175.0,152.0,190.0
zachodniopomorskie,sławieński,2018,303213011000,8,60.0,67.0,64.0,48.0,4.0,12.0
zachodniopomorskie,wałecki,2018,303217023000,30,128.0,192.0,340.0,180.0,73.0,87.0
zachodniopomorskie,łobeski,2018,303218013000,3,70.0,101.0,170.0,73.0,49.0,48.0
zachodniopomorskie,świdwiński,2018,303216022000,24,152.0,187.0,562.0,185.0,143.0,234.0
łódzkie,bełchatowski,2018,201001000000,22,172.0,183.0,514.0,281.0,124.0,109.0
łódzkie,brzeziński,2018,301021011000,3,15.0,19.0,86.0,41.0,27.0,18.0
łódzkie,kutnowski,2018,301002022000,15,221.0,253.0,601.0,375.0,135.0,91.0
łódzkie,m. Piotrków Trybunalski,2018,251062011000,41,155.0,194.0,12.0,12.0,0.0,0.0
łódzkie,m. Skierniewice,2018,251063011000,6,98.0,116.0,422.0,422.0,0.0,0.0
łódzkie,m. Łódź,2018,251061011000,116,1103.0,1172.0,1688.0,1100.0,101.0,487.0
łódzkie,opoczyński,2018,301007012000,47,120.0,205.0,649.0,228.0,239.0,182.0
łódzkie,pabianicki,2018,301008032000,30,117.0,143.0,522.0,260.0,74.0,188.0
łódzkie,pajęczański,2018,301009013000,7,49.0,54.0,100.0,60.0,19.0,21.0
łódzkie,piotrkowski,2018,301010012000,29,183.0,211.0,508.0,217.0,175.0,116.0
łódzkie,poddębicki,2018,301011012000,7,41.0,43.0,124.0,50.0,36.0,38.0
łódzkie,radomszczański,2018,301012022000,40,178.0,160.0,518.0,305.0,42.0,171.0
łódzkie,rawski,2018,301013023000,9,68.0,74.0,122.0,76.0,24.0,22.0
łódzkie,sieradzki,2018,301014023000,18,199.0,232.0,509.0,283.0,101.0,125.0
łódzkie,skierniewicki,2018,301015012000,13,62.0,70.0,129.0,85.0,41.0,3.0
łódzkie,tomaszowski,2018,301016022000,10,210.0,220.0,749.0,367.0,156.0,226.0
łódzkie,wieluński,2018,301017012000,19,97.0,117.0,537.0,206.0,163.0,168.0
łódzkie,wieruszowski,2018,301018012000,15,50.0,55.0,149.0,73.0,51.0,25.0
łódzkie,zduńskowolski,2018,301019023000,20,97.0,73.0,258.0,184.0,52.0,22.0
łódzkie,zgierski,2018,301020043000,32,228.0,264.0,923.0,604.0,225.0,94.0
łódzkie,łaski,2018,301003012000,7,31.0,47.0,73.0,50.0,13.0,10.0
łódzkie,łowicki,2018,301005022000,14,112.0,121.0,342.0,202.0,83.0,57.0
łódzkie,łódzki wschodni,2018,301006022000,11,82.0,114.0,114.0,73.0,18.0,23.0
łódzkie,łęczycki,2018,301004022000,14,66.0,83.0,281.0,117.0,88.0,76.0
śląskie,bielski,2018,302402022000,25,221.0,270.0,858.0,471.0,108.0,279.0
śląskie,bieruńsko-lędziński,2018,302414011000,23,77.0,75.0,273.0,134.0,13.0,126.0
śląskie,będziński,2018,302401011000,93,174.0,260.0,1318.0,840.0,62.0,416.0
śląskie,cieszyński,2018,302403042000,86,251.0,314.0,901.0,445.0,84.0,372.0
śląskie,częstochowski,2018,302404013000,18,196.0,178.0,465.0,255.0,34.0,176.0
śląskie,gliwicki,2018,302405032000,28,167.0,152.0,702.0,337.0,29.0,336.0
śląskie,kłobucki,2018,302406013000,16,176.0,152.0,393.0,199.0,37.0,157.0
śląskie,lubliniecki,2018,302407022000,23,74.0,89.0,261.0,171.0,10.0,80.0
śląskie,m. Bielsko-Biała,2018,252461011000,123,142.0,267.0,1149.0,580.0,55.0,514.0
śląskie,m. Bytom,2018,252462011000,34,204.0,272.0,1006.0,438.0,16.0,552.0
śląskie,m. Chorzów,2018,252463011000,16,106.0,151.0,539.0,211.0,16.0,312.0
śląskie,m. Częstochowa,2018,252464011000,10,202.0,414.0,1339.0,655.0,372.0,312.0
śląskie,m. Dąbrowa Górnicza,2018,252465011000,28,162.0,169.0,271.0,128.0,16.0,127.0
śląskie,m. Gliwice,2018,252466011000,0,114.0,251.0,827.0,396.0,50.0,381.0
śląskie,m. Jastrzębie-Zdrój,2018,252467011000,33,340.0,252.0,819.0,392.0,61.0,366.0
śląskie,m. Jaworzno,2018,252468011000,33,151.0,160.0,201.0,161.0,19.0,21.0
śląskie,m. Katowice,2018,252469011000,91,116.0,316.0,1358.0,862.0,130.0,366.0
śląskie,m. Mysłowice,2018,252470011000,8,184.0,227.0,790.0,403.0,109.0,278.0
śląskie,m. Piekary Śląskie,2018,252471011000,29,88.0,88.0,413.0,168.0,25.0,220.0
śląskie,m. Ruda Śląska,2018,252472011000,86,101.0,151.0,671.0,237.0,20.0,414.0
śląskie,m. Rybnik,2018,252473011000,91,337.0,287.0,646.0,279.0,39.0,328.0
śląskie,m. Siemianowice Śląskie,2018,252474011000,12,7.0,78.0,293.0,149.0,16.0,128.0
śląskie,m. Sosnowiec,2018,252475011000,23,227.0,267.0,1022.0,485.0,168.0,369.0
śląskie,m. Tychy,2018,252477011000,27,82.0,287.0,947.0,438.0,80.0,429.0
śląskie,m. Zabrze,2018,252478011000,95,271.0,237.0,746.0,343.0,47.0,356.0
śląskie,m. Świętochłowice,2018,252476011000,20,45.0,82.0,497.0,298.0,48.0,151.0
śląskie,m. Żory,2018,252479011000,16,119.0,124.0,391.0,195.0,18.0,178.0
śląskie,mikołowski,2018,302408011000,37,122.0,168.0,528.0,235.0,35.0,258.0
śląskie,myszkowski,2018,302409023000,19,130.0,160.0,371.0,192.0,25.0,154.0
śląskie,pszczyński,2018,302410012000,41,170.0,230.0,311.0,202.0,31.0,78.0
śląskie,raciborski,2018,302411022000,40,198.0,204.0,506.0,238.0,44.0,224.0
śląskie,rybnicki,2018,302412013000,44,142.0,120.0,357.0,170.0,19.0,168.0
śląskie,tarnogórski,2018,302413011000,30,177.0,191.0,644.0,278.0,33.0,333.0
śląskie,wodzisławski,2018,302415052000,71,279.0,301.0,917.0,449.0,55.0,413.0
śląskie,zawierciański,2018,302416032000,28,189.0,208.0,564.0,308.0,37.0,219.0
śląskie,żywiecki,2018,302417022000,29,345.0,358.0,868.0,500.0,74.0,294.0
świętokrzyskie,buski,2018,202601000000,9,144.0,198.0,300.0,163.0,83.0,54.0
świętokrzyskie,jędrzejowski,2018,302602012000,118,208.0,200.0,437.0,288.0,64.0,85.0
świętokrzyskie,kazimierski,2018,302603012000,9,139.0,105.0,184.0,130.0,18.0,36.0
świętokrzyskie,kielecki,2018,302604012000,161,450.0,595.0,1505.0,685.0,450.0,370.0
świętokrzyskie,konecki,2018,302605012000,36,200.0,220.0,584.0,253.0,232.0,99.0
świętokrzyskie,m. Kielce,2018,252661011000,26,289.0,548.0,519.0,375.0,72.0,72.0
świętokrzyskie,opatowski,2018,302606012000,4,95.0,99.0,245.0,121.0,74.0,50.0
świętokrzyskie,ostrowiecki,2018,302607022000,24,206.0,246.0,251.0,118.0,82.0,51.0
świętokrzyskie,pińczowski,2018,302608013000,0,104.0,114.0,180.0,138.0,42.0,0.0
świętokrzyskie,sandomierski,2018,302609022000,7,197.0,210.0,166.0,134.0,21.0,11.0
świętokrzyskie,skarżyski,2018,302610022000,26,75.0,201.0,350.0,257.0,56.0,37.0
świętokrzyskie,starachowicki,2018,302611022000,11,80.0,184.0,360.0,149.0,88.0,123.0
świętokrzyskie,staszowski,2018,302612012000,5,142.0,146.0,388.0,215.0,123.0,50.0
świętokrzyskie,włoszczowski,2018,302613012000,28,147.0,139.0,264.0,118.0,45.0,101.0
dolnośląskie,bolesławiecki,2017,300201011000,66,255.0,260.0,625.0,306.0,199.0,120.0
dolnośląskie,dzierżoniowski,2017,300202011000,41,156.0,246.0,820.0,500.0,107.0,213.0
dolnośląskie,górowski,2017,300204013000,12,71.0,66.0,80.0,64.0,6.0,10.0
dolnośląskie,głogowski,2017,200203000000,36,188.0,196.0,489.0,260.0,22.0,207.0
dolnośląskie,jaworski,2017,300205023000,10,99.0,138.0,338.0,182.0,94.0,62.0
dolnośląskie,kamiennogórski,2017,300207011000,14,106.0,111.0,248.0,124.0,13.0,111.0
dolnośląskie,karkonoski,2017,300206052000,43,98.0,126.0,284.0,158.0,70.0,56.0
dolnośląskie,kłodzki,2017,300208063000,73,219.0,212.0,726.0,346.0,116.0,264.0
dolnośląskie,legnicki,2017,300209011000,7,57.0,66.0,250.0,103.0,34.0,113.0
dolnośląskie,lubański,2017,300210033000,3,51.0,66.0,314.0,170.0,71.0,73.0
dolnośląskie,lubiński,2017,300211011000,82,257.0,335.0,1550.0,595.0,444.0,511.0
dolnośląskie,lwówecki,2017,300212013000,12,102.0,130.0,345.0,190.0,59.0,96.0
dolnośląskie,m. Jelenia Góra,2017,250261011000,58,125.0,289.0,97.0,85.0,2.0,10.0
dolnośląskie,m. Legnica,2017,250262011000,0,70.0,192.0,31.0,25.0,6.0,0.0
dolnośląskie,m. Wałbrzych,2017,250265011000,72,294.0,305.0,1599.0,614.0,493.0,492.0
dolnośląskie,m. Wrocław,2017,250264011000,168,694.0,902.0,7041.0,3565.0,1970.0,1506.0
dolnośląskie,milicki,2017,300213012000,10,74.0,71.0,208.0,119.0,30.0,59.0
dolnośląskie,oleśnicki,2017,300214023000,48,108.0,106.0,338.0,156.0,47.0,135.0
dolnośląskie,oławski,2017,300215022000,20,78.0,90.0,322.0,113.0,110.0,99.0
dolnośląskie,polkowicki,2017,300216013000,30,115.0,102.0,592.0,336.0,87.0,169.0
dolnośląskie,strzeliński,2017,300217012000,1,57.0,86.0,395.0,155.0,133.0,107.0
dolnośląskie,trzebnicki,2017,300220013000,16,151.0,152.0,414.0,197.0,48.0,169.0
dolnośląskie,wałbrzyski,2017,300221011000,34,72.0,103.0,267.0,135.0,57.0,75.0
dolnośląskie,wołowski,2017,300222013000,13,89.0,74.0,244.0,100.0,58.0,86.0
dolnośląskie,wrocławski,2017,300223012000,54,192.0,236.0,558.0,287.0,58.0,213.0
dolnośląskie,zgorzelecki,2017,300225033000,27,109.0,140.0,1225.0,668.0,177.0,380.0
dolnośląskie,ząbkowicki,2017,300224013000,4,157.0,126.0,263.0,147.0,75.0,41.0
dolnośląskie,złotoryjski,2017,300226032000,7,90.0,125.0,335.0,175.0,75.0,85.0
dolnośląskie,średzki,2017,300218012000,9,46.0,53.0,338.0,141.0,72.0,125.0
dolnośląskie,świdnicki,2017,300219032000,68,372.0,438.0,1391.0,667.0,330.0,394.0
kujawsko - pomorskie,aleksandrowski,2017,200401000000,10,80.0,83.0,127.0,53.0,29.0,45.0
kujawsko - pomorskie,brodnicki,2017,300402022000,11,84.0,108.0,289.0,116.0,85.0,88.0
kujawsko - pomorskie,bydgoski,2017,300403012000,50,236.0,231.0,677.0,313.0,150.0,214.0
kujawsko - pomorskie,chełmiński,2017,200404000000,16,96.0,120.0,107.0,51.0,30.0,26.0
kujawsko - pomorskie,golubsko-dobrzyński,2017,300405022000,16,100.0,120.0,221.0,130.0,7.0,84.0
kujawsko - pomorskie,grudziądzki,2017,300406012000,11,95.0,77.0,142.0,61.0,34.0,47.0
kujawsko - pomorskie,inowrocławski,2017,300407022000,42,256.0,286.0,978.0,542.0,183.0,253.0
kujawsko - pomorskie,lipnowski,2017,300408022000,5,216.0,200.0,340.0,196.0,25.0,119.0
kujawsko - pomorskie,m. Bydgoszcz,2017,250461011000,28,529.0,541.0,1412.0,734.0,246.0,432.0
kujawsko - pomorskie,m. Grudziądz,2017,250462011000,31,117.0,206.0,709.0,287.0,35.0,387.0
kujawsko - pomorskie,m. Toruń,2017,250463011000,16,217.0,217.0,455.0,368.0,74.0,13.0
kujawsko - pomorskie,m. Włocławek,2017,250464011000,66,243.0,343.0,92.0,70.0,10.0,12.0
kujawsko - pomorskie,mogileński,2017,300409012000,7,60.0,98.0,91.0,75.0,6.0,10.0
kujawsko - pomorskie,nakielski,2017,300410013000,29,247.0,237.0,347.0,231.0,53.0,63.0
kujawsko - pomorskie,radziejowski,2017,300411022000,4,86.0,77.0,156.0,87.0,25.0,44.0
kujawsko - pomorskie,rypiński,2017,300412022000,3,59.0,85.0,129.0,74.0,6.0,49.0
kujawsko - pomorskie,sępoleński,2017,300413013000,27,151.0,122.0,191.0,115.0,21.0,55.0
kujawsko - pomorskie,toruński,2017,300415011000,21,118.0,113.0,202.0,124.0,37.0,41.0
kujawsko - pomorskie,tucholski,2017,300416012000,15,58.0,59.0,218.0,82.0,70.0,66.0
kujawsko - pomorskie,wąbrzeski,2017,300417022000,11,56.0,78.0,159.0,70.0,42.0,47.0
kujawsko - pomorskie,włocławski,2017,300418022000,9,113.0,137.0,221.0,124.0,54.0,43.0
kujawsko - pomorskie,świecki,2017,300414012000,40,177.0,178.0,263.0,108.0,83.0,72.0
kujawsko - pomorskie,żniński,2017,300419013000,30,189.0,212.0,470.0,263.0,55.0,152.0
lubelskie,bialski,2017,200601000000,32,255.0,316.0,759.0,412.0,66.0,281.0
lubelskie,biłgorajski,2017,300602022000,18,223.0,229.0,617.0,317.0,78.0,222.0
lubelskie,chełmski,2017,300603022000,24,183.0,258.0,596.0,354.0,51.0,191.0
lubelskie,chełmski,2017,300606082000,7,15.0,19.0,60.0,27.0,5.0,28.0
lubelskie,hrubieszowski,2017,300604022000,23,142.0,238.0,448.0,294.0,59.0,95.0
lubelskie,janowski,2017,300605012000,7,91.0,106.0,311.0,153.0,33.0,125.0
lubelskie,krasnostawski,2017,300606022000,7,111.0,170.0,387.0,214.0,45.0,128.0
lubelskie,kraśnicki,2017,300607023000,9,186.0,246.0,593.0,374.0,116.0,103.0
lubelskie,lubartowski,2017,300608022000,39,190.0,231.0,655.0,330.0,47.0,278.0
lubelskie,lubelski,2017,300609013000,63,342.0,359.0,968.0,574.0,78.0,316.0
lubelskie,m. Biała Podlaska,2017,250661011000,9,94.0,120.0,429.0,242.0,29.0,158.0
lubelskie,m. Chełm,2017,250662011000,9,162.0,172.0,275.0,197.0,26.0,52.0
lubelskie,m. Lublin,2017,250663011000,144,586.0,524.0,1817.0,854.0,116.0,847.0
lubelskie,m. Zamość,2017,250664011000,27,50.0,118.0,164.0,119.0,19.0,26.0
lubelskie,opolski,2017,300612012000,31,134.0,167.0,449.0,226.0,42.0,181.0
lubelskie,parczewski,2017,300613012000,23,92.0,122.0,300.0,149.0,28.0,123.0
lubelskie,puławski,2017,300614022000,63,259.0,277.0,617.0,373.0,79.0,165.0
lubelskie,radzyński,2017,300615022000,16,170.0,197.0,286.0,199.0,29.0,58.0
lubelskie,rycki,2017,300616011000,16,124.0,153.0,341.0,177.0,36.0,128.0
lubelskie,tomaszowski,2017,300618022000,21,186.0,219.0,493.0,271.0,48.0,174.0
lubelskie,włodawski,2017,300619022000,10,106.0,105.0,241.0,174.0,30.0,37.0
lubelskie,zamojski,2017,300620012000,20,178.0,177.0,403.0,240.0,39.0,124.0
lubelskie,łukowski,2017,300611032000,5,301.0,323.0,915.0,511.0,82.0,322.0
lubelskie,łęczyński,2017,300610012000,30,115.0,137.0,327.0,203.0,36.0,88.0
lubelskie,świdnicki,2017,300617022000,31,139.0,178.0,381.0,233.0,29.0,119.0
lubuskie,gorzowski,2017,300801022000,28,78.0,112.0,206.0,90.0,31.0,85.0
lubuskie,krośnieński,2017,300802022000,17,79.0,103.0,325.0,134.0,93.0,98.0
lubuskie,m. Gorzów Wielkopolski,2017,250861011000,32,216.0,190.0,234.0,172.0,16.0,46.0
lubuskie,m. Zielona Góra,2017,250862011000,76,268.0,379.0,705.0,487.0,69.0,149.0
lubuskie,międzyrzecki,2017,300803012000,27,84.0,146.0,430.0,312.0,46.0,72.0
lubuskie,nowosolski,2017,300804023000,206,327.0,358.0,469.0,336.0,74.0,59.0
lubuskie,strzelecko-drezdenecki,2017,300806013000,14,79.0,93.0,245.0,131.0,53.0,61.0
lubuskie,sulęciński,2017,300807012000,17,23.0,57.0,54.0,26.0,12.0,16.0
lubuskie,słubicki,2017,300805013000,4,90.0,78.0,119.0,72.0,26.0,21.0
lubuskie,wschowski,2017,300812013000,10,91.0,144.0,437.0,169.0,132.0,136.0
lubuskie,zielonogórski,2017,300809013000,14,140.0,139.0,232.0,141.0,32.0,59.0
lubuskie,świebodziński,2017,300808012000,25,107.0,128.0,284.0,109.0,90.0,85.0
lubuskie,żagański,2017,300810032000,22,179.0,214.0,440.0,190.0,127.0,123.0
lubuskie,żarski,2017,300811032000,32,82.0,122.0,472.0,309.0,94.0,69.0
mazowieckie,białobrzeski,2017,301401013000,4,66.0,81.0,136.0,82.0,30.0,24.0
mazowieckie,ciechanowski,2017,201402000000,27,123.0,152.0,282.0,169.0,9.0,104.0
mazowieckie,garwoliński,2017,301403032000,15,307.0,418.0,903.0,511.0,135.0,257.0
mazowieckie,gostyniński,2017,301404011000,5,76.0,82.0,179.0,95.0,19.0,65.0
mazowieckie,grodziski,2017,301405032000,26,100.0,116.0,397.0,304.0,45.0,48.0
mazowieckie,grójecki,2017,301406012000,10,126.0,179.0,366.0,272.0,47.0,47.0
mazowieckie,kozienicki,2017,301407032000,5,72.0,112.0,244.0,153.0,84.0,7.0
mazowieckie,legionowski,2017,301408022000,22,113.0,147.0,570.0,326.0,170.0,74.0
mazowieckie,lipski,2017,301409012000,5,67.0,83.0,192.0,161.0,10.0,21.0
mazowieckie,m. Ostrołęka,2017,251461011000,18,80.0,91.0,269.0,240.0,5.0,24.0
mazowieckie,m. Płock,2017,251462011000,47,239.0,235.0,435.0,384.0,31.0,20.0
mazowieckie,m. Radom,2017,251463011000,90,427.0,524.0,4023.0,3008.0,570.0,445.0
mazowieckie,m. Siedlce,2017,251464011000,14,59.0,118.0,1042.0,426.0,361.0,255.0
mazowieckie,m. st. Warszawa,2017,251465011000,357,1212.0,2492.0,8377.0,5412.0,1071.0,1894.0
mazowieckie,makowski,2017,301411022000,2,98.0,94.0,193.0,148.0,12.0,33.0
mazowieckie,miński,2017,301412042000,43,174.0,310.0,618.0,399.0,43.0,176.0
mazowieckie,mławski,2017,301413022000,13,121.0,168.0,406.0,286.0,31.0,89.0
mazowieckie,nowodworski,2017,301414022000,17,186.0,210.0,409.0,290.0,56.0,63.0
mazowieckie,ostrowski,2017,301416022000,2,116.0,136.0,273.0,212.0,16.0,45.0
mazowieckie,ostrołęcki,2017,301415012000,34,114.0,131.0,234.0,206.0,15.0,13.0
mazowieckie,otwocki,2017,301417032000,17,139.0,204.0,460.0,322.0,63.0,75.0
mazowieckie,piaseczyński,2017,301418013000,67,248.0,317.0,676.0,513.0,74.0,89.0
mazowieckie,pruszkowski,2017,301421033000,19,123.0,189.0,499.0,333.0,94.0,72.0
mazowieckie,przasnyski,2017,301422023000,12,117.0,122.0,383.0,204.0,13.0,166.0
mazowieckie,przysuski,2017,301423012000,6,51.0,82.0,161.0,110.0,16.0,35.0
mazowieckie,pułtuski,2017,301424012000,3,76.0,98.0,386.0,208.0,25.0,153.0
mazowieckie,płocki,2017,301419132000,52,151.0,217.0,515.0,320.0,69.0,126.0
mazowieckie,płoński,2017,301420032000,15,164.0,214.0,387.0,290.0,38.0,59.0
mazowieckie,radomski,2017,301425022000,52,192.0,287.0,567.0,404.0,75.0,88.0
mazowieckie,siedlecki,2017,301426012000,27,154.0,205.0,529.0,315.0,63.0,151.0
mazowieckie,sierpecki,2017,301427022000,3,57.0,80.0,173.0,133.0,35.0,5.0
mazowieckie,sochaczewski,2017,301428022000,26,115.0,159.0,207.0,167.0,18.0,22.0
mazowieckie,sokołowski,2017,301429022000,5,129.0,157.0,197.0,150.0,19.0,28.0
mazowieckie,szydłowiecki,2017,301430012000,7,40.0,76.0,116.0,100.0,15.0,1.0
mazowieckie,warszawski zachodni,2017,301432013000,9,80.0,122.0,381.0,244.0,36.0,101.0
mazowieckie,wołomiński,2017,301434052000,101,230.0,415.0,523.0,359.0,102.0,62.0
mazowieckie,wyszkowski,2017,301435012000,20,113.0,183.0,372.0,278.0,65.0,29.0
mazowieckie,węgrowski,2017,301433022000,17,241.0,226.0,591.0,351.0,162.0,78.0
mazowieckie,zwoleński,2017,301436012000,13,57.0,62.0,116.0,100.0,10.0,6.0
mazowieckie,łosicki,2017,301410012000,15,51.0,59.0,189.0,104.0,32.0,53.0
mazowieckie,żuromiński,2017,301437013000,3,61.0,76.0,129.0,123.0,6.0,0.0
mazowieckie,żyrardowski,2017,301438023000,15,76.0,171.0,302.0,194.0,32.0,76.0
małopolskie,bocheński,2017,201201000000,71,247.0,210.0,777.0,367.0,57.0,353.0
małopolskie,brzeski,2017,301202012000,9,162.0,181.0,353.0,208.0,55.0,90.0
małopolskie,chrzanowski,2017,301203013000,50,286.0,269.0,581.0,376.0,39.0,166.0
małopolskie,dąbrowski,2017,301204012000,5,68.0,90.0,181.0,107.0,13.0,61.0
małopolskie,gorlicki,2017,301205023000,21,191.0,200.0,441.0,280.0,66.0,95.0
małopolskie,krakowski,2017,301206012000,142,427.0,483.0,1199.0,697.0,153.0,349.0
małopolskie,limanowski,2017,301207032000,68,263.0,229.0,634.0,398.0,99.0,137.0
